область,month,тип_квартири,середня_ціна_грн,data_status,shelling_count,drone_count,battle_count,total_attacks,fatalities,any_attack,unemp_monthly,total_attacks_lag1,total_attacks_lag2,fatalities_lag1,fatalities_lag2,rent_lag1,rent_lag2,log_rent,unemp_lag1
Івано-Франківська,2022-02,1-кімнатна квартира,6620.0,original,2,0,0,2,0,1,8456.0,,,,,,,8.797850648931053,
Івано-Франківська,2022-03,1-кімнатна квартира,6800.0,original,3,1,0,4,0,1,8456.0,2.0,,0.0,,6620.0,,8.824677891164198,8456.0
Івано-Франківська,2022-04,1-кімнатна квартира,5725.0,original,0,0,0,0,0,0,8456.0,4.0,2.0,0.0,0.0,6800.0,6620.0,8.65259782842244,8456.0
Івано-Франківська,2022-05,1-кімнатна квартира,8779.0,original,0,0,0,0,0,0,8456.0,0.0,4.0,0.0,0.0,5725.0,6800.0,9.080117784926209,8456.0
Івано-Франківська,2022-06,1-кімнатна квартира,7831.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,8779.0,5725.0,8.965845494750937,8456.0
Івано-Франківська,2022-07,1-кімнатна квартира,8591.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,7831.0,8779.0,9.058470422638056,8456.0
Івано-Франківська,2022-08,1-кімнатна квартира,9438.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,8591.0,7831.0,9.152499372286332,8456.0
Івано-Франківська,2022-09,1-кімнатна квартира,9021.0,original,0,0,0,0,0,0,6807.0,0.0,0.0,0.0,0.0,9438.0,8591.0,9.107310471656639,8456.0
Івано-Франківська,2022-10,1-кімнатна квартира,9486.0,original,2,0,0,2,0,1,6807.0,0.0,0.0,0.0,0.0,9021.0,9438.0,9.157572306437528,6807.0
Івано-Франківська,2022-11,1-кімнатна квартира,8695.0,original,0,0,0,0,0,0,6807.0,2.0,0.0,0.0,0.0,9486.0,9021.0,9.070503426788383,6807.0
Івано-Франківська,2022-12,1-кімнатна квартира,9965.0,original,2,0,0,2,0,1,4934.0,0.0,2.0,0.0,0.0,8695.0,9486.0,9.206834232646894,6807.0
Івано-Франківська,2023-01,1-кімнатна квартира,9477.0,original,1,0,0,1,0,1,4934.0,2.0,0.0,0.0,0.0,9965.0,8695.0,9.156623089470195,4934.0
Івано-Франківська,2023-02,1-кімнатна квартира,9241.0,original,0,0,0,0,0,0,4934.0,1.0,2.0,0.0,0.0,9477.0,9965.0,9.13140538388804,4934.0
Івано-Франківська,2023-03,1-кімнатна квартира,9227.0,original,1,0,0,1,0,1,3885.0,0.0,1.0,0.0,0.0,9241.0,9477.0,9.129889247578555,4934.0
Івано-Франківська,2023-04,1-кімнатна квартира,9546.0,original,0,0,0,0,0,0,3885.0,1.0,0.0,0.0,0.0,9227.0,9241.0,9.163877497565842,3885.0
Івано-Франківська,2023-05,1-кімнатна квартира,9018.0,original,0,0,0,0,0,0,3885.0,0.0,1.0,0.0,0.0,9546.0,9227.0,9.106977858981029,3885.0
Івано-Франківська,2023-06,1-кімнатна квартира,9302.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,9018.0,9546.0,9.137984709784043,3885.0
Івано-Франківська,2023-07,1-кімнатна квартира,9807.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,9302.0,9018.0,9.19085169539232,3340.0
Івано-Франківська,2023-08,1-кімнатна квартира,9922.0,original,0,1,0,1,1,1,3340.0,0.0,0.0,0.0,0.0,9807.0,9302.0,9.202509792860994,3340.0
Івано-Франківська,2023-09,1-кімнатна квартира,9939.0,original,0,0,0,0,0,0,3229.0,1.0,0.0,1.0,0.0,9922.0,9807.0,9.204221690968005,3340.0
Івано-Франківська,2023-10,1-кімнатна квартира,9220.0,original,0,0,0,0,0,0,3229.0,0.0,1.0,0.0,1.0,9939.0,9922.0,9.12913031655064,3229.0
Івано-Франківська,2023-11,1-кімнатна квартира,9175.0,original,0,2,0,2,0,1,3229.0,0.0,0.0,0.0,0.0,9220.0,9939.0,9.12423767292277,3229.0
Івано-Франківська,2023-12,1-кімнатна квартира,8966.0,original,0,0,0,0,0,0,3229.0,2.0,0.0,0.0,0.0,9175.0,9220.0,9.101194924715385,3229.0
Івано-Франківська,2024-01,1-кімнатна квартира,9319.0,original,0,0,0,0,0,0,3229.0,0.0,2.0,0.0,0.0,8966.0,9175.0,9.139810605785655,3229.0
Івано-Франківська,2024-02,1-кімнатна квартира,10290.0,original,0,1,0,1,0,1,3229.0,0.0,0.0,0.0,0.0,9319.0,8966.0,9.238927828828094,3229.0
Івано-Франківська,2024-03,1-кімнатна квартира,9983.0,original,0,2,0,2,0,1,3229.0,1.0,0.0,0.0,0.0,10290.0,9319.0,9.208638925336425,3229.0
Івано-Франківська,2024-04,1-кімнатна квартира,9955.0,original,0,2,0,2,0,1,3229.0,2.0,1.0,0.0,0.0,9983.0,10290.0,9.205830216498297,3229.0
Івано-Франківська,2024-05,1-кімнатна квартира,10140.0,original,0,1,0,1,0,1,3229.0,2.0,2.0,0.0,0.0,9955.0,9983.0,9.224243277145174,3229.0
Івано-Франківська,2024-06,1-кімнатна квартира,11064.0,original,0,3,0,3,0,1,3044.0,1.0,2.0,0.0,0.0,10140.0,9955.0,9.311451873344595,3229.0
Івано-Франківська,2024-07,1-кімнатна квартира,10952.0,original,0,0,0,0,0,0,3044.0,3.0,1.0,0.0,0.0,11064.0,10140.0,9.301277366968284,3044.0
Івано-Франківська,2024-08,1-кімнатна квартира,11280.0,original,1,0,0,1,0,1,3044.0,0.0,3.0,0.0,0.0,10952.0,11064.0,9.33078652505205,3044.0
Івано-Франківська,2024-09,1-кімнатна квартира,11598.0,original,0,3,0,3,0,1,3095.0,1.0,0.0,0.0,0.0,11280.0,10952.0,9.358587948436385,3044.0
Івано-Франківська,2024-10,1-кімнатна квартира,11627.0,original,0,0,0,0,0,0,3095.0,3.0,1.0,0.0,0.0,11598.0,11280.0,9.361085258668608,3095.0
Івано-Франківська,2024-11,1-кімнатна квартира,10372.0,original,0,3,0,3,0,1,3095.0,0.0,3.0,0.0,0.0,11627.0,11598.0,9.246865146658555,3095.0
Івано-Франківська,2024-12,1-кімнатна квартира,10657.0,original,0,3,0,3,0,1,2703.0,3.0,0.0,0.0,0.0,10372.0,11627.0,9.273972232220956,3095.0
Івано-Франківська,2025-01,1-кімнатна квартира,11300.0,original,0,3,0,3,0,1,2703.0,3.0,3.0,0.0,0.0,10657.0,10372.0,9.332558004700433,2703.0
Івано-Франківська,2022-02,2-кімнатна квартира,9600.0,original,2,0,0,2,0,1,8456.0,,,,,,,9.169518377455928,
Івано-Франківська,2022-03,2-кімнатна квартира,8020.0,original,3,1,0,4,0,1,8456.0,2.0,,0.0,,9600.0,,8.98969370086056,8456.0
Івано-Франківська,2022-04,2-кімнатна квартира,9250.0,original,0,0,0,0,0,0,8456.0,4.0,2.0,0.0,0.0,8020.0,9600.0,9.132378830506472,8456.0
Івано-Франківська,2022-05,2-кімнатна квартира,9996.0,original,0,0,0,0,0,0,8456.0,0.0,4.0,0.0,0.0,9250.0,8020.0,9.209940291954844,8456.0
Івано-Франківська,2022-06,2-кімнатна квартира,9353.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,9996.0,9250.0,9.143452426434552,8456.0
Івано-Франківська,2022-07,2-кімнатна квартира,10559.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,9353.0,9996.0,9.264733855806515,8456.0
Івано-Франківська,2022-08,2-кімнатна квартира,11459.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,10559.0,9353.0,9.346530726426447,8456.0
Івано-Франківська,2022-09,2-кімнатна квартира,11389.0,original,0,0,0,0,0,0,6807.0,0.0,0.0,0.0,0.0,11459.0,10559.0,9.340403256274351,8456.0
Івано-Франківська,2022-10,2-кімнатна квартира,10878.0,original,2,0,0,2,0,1,6807.0,0.0,0.0,0.0,0.0,11389.0,11459.0,9.294497679982905,6807.0
Івано-Франківська,2022-11,2-кімнатна квартира,10424.0,original,0,0,0,0,0,0,6807.0,2.0,0.0,0.0,0.0,10878.0,11389.0,9.251866118804681,6807.0
Івано-Франківська,2022-12,2-кімнатна квартира,10644.0,original,2,0,0,2,0,1,4934.0,0.0,2.0,0.0,0.0,10424.0,10878.0,9.27275163209758,6807.0
Івано-Франківська,2023-01,2-кімнатна квартира,10945.0,original,1,0,0,1,0,1,4934.0,2.0,0.0,0.0,0.0,10644.0,10424.0,9.300638009956963,4934.0
Івано-Франківська,2023-02,2-кімнатна квартира,10176.0,original,0,0,0,0,0,0,4934.0,1.0,2.0,0.0,0.0,10945.0,10644.0,9.227787285579904,4934.0
Івано-Франківська,2023-03,2-кімнатна квартира,9834.0,original,1,0,0,1,0,1,3885.0,0.0,1.0,0.0,0.0,10176.0,10945.0,9.193601047971885,4934.0
Івано-Франківська,2023-04,2-кімнатна квартира,9739.0,original,0,0,0,0,0,0,3885.0,1.0,0.0,0.0,0.0,9834.0,10176.0,9.1838937219612,3885.0
Івано-Франківська,2023-05,2-кімнатна квартира,10391.0,original,0,0,0,0,0,0,3885.0,0.0,1.0,0.0,0.0,9739.0,9834.0,9.248695325852646,3885.0
Івано-Франківська,2023-06,2-кімнатна квартира,10066.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,10391.0,9739.0,9.216918687336305,3885.0
Івано-Франківська,2023-07,2-кімнатна квартира,10363.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,10066.0,10391.0,9.245997049184217,3340.0
Івано-Франківська,2023-08,2-кімнатна квартира,11228.0,original,0,1,0,1,1,1,3340.0,0.0,0.0,0.0,0.0,10363.0,10066.0,9.326165937481774,3340.0
Івано-Франківська,2023-09,2-кімнатна квартира,11161.0,original,0,0,0,0,0,0,3229.0,1.0,0.0,1.0,0.0,11228.0,10363.0,9.320180837655714,3340.0
Івано-Франківська,2023-10,2-кімнатна квартира,10220.0,original,0,0,0,0,0,0,3229.0,0.0,1.0,0.0,1.0,11161.0,11228.0,9.232101863757695,3229.0
Івано-Франківська,2023-11,2-кімнатна квартира,7420.0,original,0,2,0,2,0,1,3229.0,0.0,0.0,0.0,0.0,10220.0,11161.0,8.911934336161426,3229.0
Івано-Франківська,2023-12,2-кімнатна квартира,10474.0,original,0,0,0,0,0,0,3229.0,2.0,0.0,0.0,0.0,7420.0,10220.0,9.256651274839433,3229.0
Івано-Франківська,2024-01,2-кімнатна квартира,10286.0,original,0,0,0,0,0,0,3229.0,0.0,2.0,0.0,0.0,10474.0,7420.0,9.23853902633486,3229.0
Івано-Франківська,2024-02,2-кімнатна квартира,10886.0,original,0,1,0,1,0,1,3229.0,0.0,0.0,0.0,0.0,10286.0,10474.0,9.295232838994146,3229.0
Івано-Франківська,2024-03,2-кімнатна квартира,9067.0,original,0,2,0,2,0,1,3229.0,1.0,0.0,0.0,0.0,10886.0,10286.0,9.112396727646056,3229.0
Івано-Франківська,2024-04,2-кімнатна квартира,10629.0,original,0,2,0,2,0,1,3229.0,2.0,1.0,0.0,0.0,9067.0,10886.0,9.271341393533582,3229.0
Івано-Франківська,2024-05,2-кімнатна квартира,11352.0,original,0,1,0,1,0,1,3229.0,2.0,2.0,0.0,0.0,10629.0,9067.0,9.337149218839878,3229.0
Івано-Франківська,2024-06,2-кімнатна квартира,11148.0,original,0,3,0,3,0,1,3044.0,1.0,2.0,0.0,0.0,11352.0,10629.0,9.319015388601839,3229.0
Івано-Франківська,2024-07,2-кімнатна квартира,11474.0,original,0,0,0,0,0,0,3044.0,3.0,1.0,0.0,0.0,11148.0,11352.0,9.347838885161817,3044.0
Івано-Франківська,2024-08,2-кімнатна квартира,12286.0,original,1,0,0,1,0,1,3044.0,0.0,3.0,0.0,0.0,11474.0,11148.0,9.416215681723873,3044.0
Івано-Франківська,2024-09,2-кімнатна квартира,13146.0,original,0,3,0,3,0,1,3095.0,1.0,0.0,0.0,0.0,12286.0,11474.0,9.483872808823522,3044.0
Івано-Франківська,2024-10,2-кімнатна квартира,11060.0,original,0,0,0,0,0,0,3095.0,3.0,1.0,0.0,0.0,13146.0,12286.0,9.311090275076326,3095.0
Івано-Франківська,2024-11,2-кімнатна квартира,13100.0,original,0,3,0,3,0,1,3095.0,0.0,3.0,0.0,0.0,11060.0,13146.0,9.480367509189243,3095.0
Івано-Франківська,2024-12,2-кімнатна квартира,12041.0,original,0,3,0,3,0,1,2703.0,3.0,0.0,0.0,0.0,13100.0,11060.0,9.39607277189222,3095.0
Івано-Франківська,2025-01,2-кімнатна квартира,12629.0,original,0,3,0,3,0,1,2703.0,3.0,3.0,0.0,0.0,12041.0,13100.0,9.44375103564617,2703.0
Івано-Франківська,2022-02,3-кімнатна квартира,8900.0,original,2,0,0,2,0,1,8456.0,,,,,,,9.093806555720231,
Івано-Франківська,2022-03,3-кімнатна квартира,12450.0,interpolated,3,1,0,4,0,1,8456.0,2.0,,0.0,,8900.0,,9.429475901892854,8456.0
Івано-Франківська,2022-04,3-кімнатна квартира,16000.0,original,0,0,0,0,0,0,8456.0,4.0,2.0,0.0,0.0,12450.0,8900.0,9.680344001221918,8456.0
Івано-Франківська,2022-05,3-кімнатна квартира,13525.0,original,0,0,0,0,0,0,8456.0,0.0,4.0,0.0,0.0,16000.0,12450.0,9.512295103714683,8456.0
Івано-Франківська,2022-06,3-кімнатна квартира,9863.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,13525.0,16000.0,9.196545660953994,8456.0
Івано-Франківська,2022-07,3-кімнатна квартира,11607.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,9863.0,13525.0,9.359363643368622,8456.0
Івано-Франківська,2022-08,3-кімнатна квартира,13708.0,original,0,0,0,0,0,0,8456.0,0.0,0.0,0.0,0.0,11607.0,9863.0,9.525734882994499,8456.0
Івано-Франківська,2022-09,3-кімнатна квартира,12691.0,original,0,0,0,0,0,0,6807.0,0.0,0.0,0.0,0.0,13708.0,11607.0,9.448648359810164,8456.0
Івано-Франківська,2022-10,3-кімнатна квартира,11941.0,original,2,0,0,2,0,1,6807.0,0.0,0.0,0.0,0.0,12691.0,13708.0,9.387733135533384,6807.0
Івано-Франківська,2022-11,3-кімнатна квартира,13733.0,original,0,0,0,0,0,0,6807.0,2.0,0.0,0.0,0.0,11941.0,12691.0,9.527556974530281,6807.0
Івано-Франківська,2022-12,3-кімнатна квартира,13654.0,original,2,0,0,2,0,1,4934.0,0.0,2.0,0.0,0.0,13733.0,11941.0,9.521787797978225,6807.0
Івано-Франківська,2023-01,3-кімнатна квартира,12047.0,original,1,0,0,1,0,1,4934.0,2.0,0.0,0.0,0.0,13654.0,13733.0,9.396570945266852,4934.0
Івано-Франківська,2023-02,3-кімнатна квартира,11937.0,original,0,0,0,0,0,0,4934.0,1.0,2.0,0.0,0.0,12047.0,13654.0,9.387398099095039,4934.0
Івано-Франківська,2023-03,3-кімнатна квартира,10576.0,original,1,0,0,1,0,1,3885.0,0.0,1.0,0.0,0.0,11937.0,12047.0,9.266342562091468,4934.0
Івано-Франківська,2023-04,3-кімнатна квартира,11431.0,original,0,0,0,0,0,0,3885.0,1.0,0.0,0.0,0.0,10576.0,11937.0,9.344084242025778,3885.0
Івано-Франківська,2023-05,3-кімнатна квартира,10732.0,original,0,0,0,0,0,0,3885.0,0.0,1.0,0.0,0.0,11431.0,10576.0,9.280985211545515,3885.0
Івано-Франківська,2023-06,3-кімнатна квартира,11304.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,10732.0,11431.0,9.332911924364364,3885.0
Івано-Франківська,2023-07,3-кімнатна квартира,11932.0,original,0,0,0,0,0,0,3340.0,0.0,0.0,0.0,0.0,11304.0,10732.0,9.386979145634639,3340.0
Івано-Франківська,2023-08,3-кімнатна квартира,11185.0,original,0,1,0,1,1,1,3340.0,0.0,0.0,0.0,0.0,11932.0,11304.0,9.32232887392423,3340.0
Івано-Франківська,2023-09,3-кімнатна квартира,13381.0,original,0,0,0,0,0,0,3229.0,1.0,0.0,1.0,0.0,11185.0,11932.0,9.50159106930499,3340.0
Івано-Франківська,2023-10,3-кімнатна квартира,10900.0,original,0,0,0,0,0,0,3229.0,0.0,1.0,0.0,1.0,13381.0,11185.0,9.296518068217235,3229.0
Івано-Франківська,2023-11,3-кімнатна квартира,11017.0,original,0,2,0,2,0,1,3229.0,0.0,0.0,0.0,0.0,10900.0,13381.0,9.307194813340065,3229.0
Івано-Франківська,2023-12,3-кімнатна квартира,11488.0,original,0,0,0,0,0,0,3229.0,2.0,0.0,0.0,0.0,11017.0,10900.0,9.349058291288005,3229.0
Івано-Франківська,2024-01,3-кімнатна квартира,15229.0,original,0,0,0,0,0,0,3229.0,0.0,2.0,0.0,0.0,11488.0,11017.0,9.63095678385169,3229.0
Івано-Франківська,2024-02,3-кімнатна квартира,10615.0,original,0,1,0,1,0,1,3229.0,0.0,0.0,0.0,0.0,15229.0,11488.0,9.270023374137356,3229.0
Івано-Франківська,2024-03,3-кімнатна квартира,10499.0,original,0,2,0,2,0,1,3229.0,1.0,0.0,0.0,0.0,10615.0,15229.0,9.259035293514941,3229.0
Івано-Франківська,2024-04,3-кімнатна квартира,11793.0,original,0,2,0,2,0,1,3229.0,2.0,1.0,0.0,0.0,10499.0,10615.0,9.37526141408997,3229.0
Івано-Франківська,2024-05,3-кімнатна квартира,12583.0,original,0,1,0,1,0,1,3229.0,2.0,2.0,0.0,0.0,11793.0,10499.0,9.440101975591968,3229.0
Івано-Франківська,2024-06,3-кімнатна квартира,10542.0,original,0,3,0,3,0,1,3044.0,1.0,2.0,0.0,0.0,12583.0,11793.0,9.263122557415151,3229.0
Івано-Франківська,2024-07,3-кімнатна квартира,13020.0,original,0,0,0,0,0,0,3044.0,3.0,1.0,0.0,0.0,10542.0,12583.0,9.47424191576256,3044.0
Івано-Франківська,2024-08,3-кімнатна квартира,12195.0,original,1,0,0,1,0,1,3044.0,0.0,3.0,0.0,0.0,13020.0,10542.0,9.40878131065002,3044.0
Івано-Франківська,2024-09,3-кімнатна квартира,13714.0,original,0,3,0,3,0,1,3095.0,1.0,0.0,0.0,0.0,12195.0,13020.0,9.52617248784431,3044.0
Івано-Франківська,2024-10,3-кімнатна квартира,16225.0,original,0,0,0,0,0,0,3095.0,3.0,1.0,0.0,0.0,13714.0,12195.0,9.69430854157229,3095.0
Івано-Франківська,2024-11,3-кімнатна квартира,13419.0,original,0,3,0,3,0,1,3095.0,0.0,3.0,0.0,0.0,16225.0,13714.0,9.504426892100957,3095.0
Івано-Франківська,2024-12,3-кімнатна квартира,14773.0,original,0,3,0,3,0,1,2703.0,3.0,0.0,0.0,0.0,13419.0,16225.0,9.600556469321608,3095.0
Івано-Франківська,2025-01,3-кімнатна квартира,11960.0,original,0,3,0,3,0,1,2703.0,3.0,3.0,0.0,0.0,14773.0,13419.0,9.389323027504624,2703.0
Волинська,2022-02,1-кімнатна квартира,5143.0,original,1,1,0,2,0,1,8289.0,,,,,,,8.545391845774915,
Волинська,2022-03,1-кімнатна квартира,6375.0,original,1,1,0,2,4,1,8289.0,2.0,,0.0,,5143.0,,8.760139370026627,8289.0
Волинська,2022-04,1-кімнатна квартира,8500.0,original,0,0,0,0,0,0,8289.0,2.0,2.0,4.0,0.0,6375.0,5143.0,9.047821442478408,8289.0
Волинська,2022-05,1-кімнатна квартира,7552.0,original,0,0,0,0,0,0,8289.0,0.0,2.0,0.0,4.0,8500.0,6375.0,8.929567707825337,8289.0
Волинська,2022-06,1-кімнатна квартира,6903.0,original,0,0,0,0,0,0,8289.0,0.0,0.0,0.0,0.0,7552.0,8500.0,8.839711378703475,8289.0
Волинська,2022-07,1-кімнатна квартира,5562.0,original,0,1,0,1,1,1,8289.0,0.0,0.0,0.0,0.0,6903.0,7552.0,8.62371303479391,8289.0
Волинська,2022-08,1-кімнатна квартира,6904.0,original,0,0,0,0,0,0,8289.0,1.0,0.0,1.0,0.0,5562.0,6903.0,8.839856232763264,8289.0
Волинська,2022-09,1-кімнатна квартира,6381.0,original,0,0,0,0,0,0,6117.0,0.0,1.0,0.0,1.0,6904.0,5562.0,8.761080103868347,8289.0
Волинська,2022-10,1-кімнатна квартира,7446.0,original,2,0,0,2,0,1,6117.0,0.0,0.0,0.0,0.0,6381.0,6904.0,8.915432254432663,6117.0
Волинська,2022-11,1-кімнатна квартира,7411.0,original,1,0,0,1,0,1,6117.0,2.0,0.0,0.0,0.0,7446.0,6381.0,8.910720661951359,6117.0
Волинська,2022-12,1-кімнатна квартира,7007.0,original,0,0,0,0,0,0,4358.0,1.0,2.0,0.0,0.0,7411.0,7446.0,8.854664928370534,6117.0
Волинська,2023-01,1-кімнатна квартира,7925.0,original,0,0,0,0,0,0,4358.0,0.0,1.0,0.0,0.0,7007.0,7411.0,8.977777598745481,4358.0
Волинська,2023-02,1-кімнатна квартира,9861.0,original,1,0,0,1,1,1,4358.0,0.0,0.0,0.0,0.0,7925.0,7007.0,9.19634286233233,4358.0
Волинська,2023-03,1-кімнатна квартира,8375.0,original,0,0,0,0,0,0,3399.0,1.0,0.0,1.0,0.0,9861.0,7925.0,9.033006356693267,4358.0
Волинська,2023-04,1-кімнатна квартира,8782.0,original,0,0,0,0,0,0,3399.0,0.0,1.0,0.0,1.0,8375.0,9861.0,9.080459451121662,3399.0
Волинська,2023-05,1-кімнатна квартира,9225.0,original,0,0,0,0,0,0,3399.0,0.0,0.0,0.0,0.0,8782.0,8375.0,9.129672468908728,3399.0
Волинська,2023-06,1-кімнатна квартира,10727.0,original,0,0,0,0,0,0,2863.0,0.0,0.0,0.0,0.0,9225.0,8782.0,9.280519206597429,3399.0
Волинська,2023-07,1-кімнатна квартира,8810.0,original,0,0,0,0,0,0,2863.0,0.0,0.0,0.0,0.0,10727.0,9225.0,9.083642718930225,2863.0
Волинська,2023-08,1-кімнатна квартира,10786.0,original,1,0,0,1,2,1,2863.0,0.0,0.0,0.0,0.0,8810.0,10727.0,9.286004275897172,2863.0
Волинська,2023-09,1-кімнатна квартира,12277.0,original,0,0,0,0,0,0,2674.0,1.0,0.0,2.0,0.0,10786.0,8810.0,9.41548287218084,2863.0
Волинська,2023-10,1-кімнатна квартира,12000.0,original,0,0,0,0,0,0,2674.0,0.0,1.0,0.0,2.0,12277.0,10786.0,9.392661928770137,2674.0
Волинська,2023-11,1-кімнатна квартира,12875.0,original,0,0,0,0,0,0,2674.0,0.0,0.0,0.0,0.0,12000.0,12277.0,9.463042725531936,2674.0
Волинська,2023-12,1-кімнатна квартира,10381.0,original,0,0,0,0,0,0,2674.0,0.0,0.0,0.0,0.0,12875.0,12000.0,9.247732491193245,2674.0
Волинська,2024-01,1-кімнатна квартира,9936.0,original,0,0,0,0,0,0,2674.0,0.0,0.0,0.0,0.0,10381.0,12875.0,9.20391980417326,2674.0
Волинська,2024-02,1-кімнатна квартира,14174.0,original,0,0,0,0,0,0,2674.0,0.0,0.0,0.0,0.0,9936.0,10381.0,9.5591645793702,2674.0
Волинська,2024-03,1-кімнатна квартира,12042.0,original,0,0,1,1,0,1,2674.0,0.0,0.0,0.0,0.0,14174.0,9936.0,9.396155818024393,2674.0
Волинська,2024-04,1-кімнатна квартира,13481.0,original,0,0,0,0,0,0,2674.0,1.0,0.0,0.0,0.0,12042.0,14174.0,9.509036565691064,2674.0
Волинська,2024-05,1-кімнатна квартира,13057.0,original,0,0,0,0,0,0,2674.0,0.0,1.0,0.0,0.0,13481.0,12042.0,9.477079667408038,2674.0
Волинська,2024-06,1-кімнатна квартира,12014.0,original,0,1,0,1,0,1,2730.0,0.0,0.0,0.0,0.0,13057.0,13481.0,9.393827915410107,2674.0
Волинська,2024-07,1-кімнатна квартира,12372.0,original,0,0,0,0,0,0,2730.0,1.0,0.0,0.0,0.0,12014.0,13057.0,9.423191133804961,2730.0
Волинська,2024-08,1-кімнатна квартира,13516.0,original,1,0,1,2,1,1,2730.0,0.0,1.0,0.0,0.0,12372.0,12014.0,9.511629447834181,2730.0
Волинська,2024-09,1-кімнатна квартира,13750.0,original,0,1,0,1,0,1,2587.0,2.0,0.0,1.0,0.0,13516.0,12372.0,9.528794103094718,2730.0
Волинська,2024-10,1-кімнатна квартира,13507.0,original,0,0,0,0,0,0,2587.0,1.0,2.0,0.0,1.0,13750.0,13516.0,9.510963348560765,2587.0
Волинська,2024-11,1-кімнатна квартира,13378.0,original,0,2,0,2,0,1,2587.0,0.0,1.0,0.0,0.0,13507.0,13750.0,9.501366845678353,2587.0
Волинська,2024-12,1-кімнатна квартира,13363.0,original,0,0,0,0,0,0,2330.0,2.0,0.0,0.0,0.0,13378.0,13507.0,9.500244972781061,2587.0
Волинська,2025-01,1-кімнатна квартира,13279.0,original,0,0,0,0,0,0,2330.0,0.0,2.0,0.0,0.0,13363.0,13378.0,9.493939118990328,2330.0
Волинська,2022-02,2-кімнатна квартира,8000.0,original,1,1,0,2,0,1,8289.0,,,,,,,8.987196820661973,
Волинська,2022-03,2-кімнатна квартира,7000.0,original,1,1,0,2,4,1,8289.0,2.0,,0.0,,8000.0,,8.85366542803745,8289.0
Волинська,2022-04,2-кімнатна квартира,8500.0,original,0,0,0,0,0,0,8289.0,2.0,2.0,4.0,0.0,7000.0,8000.0,9.047821442478408,8289.0
Волинська,2022-05,2-кімнатна квартира,9548.0,original,0,0,0,0,0,0,8289.0,0.0,2.0,0.0,4.0,8500.0,7000.0,9.16408698745872,8289.0
Волинська,2022-06,2-кімнатна квартира,8782.0,original,0,0,0,0,0,0,8289.0,0.0,0.0,0.0,0.0,9548.0,8500.0,9.080459451121662,8289.0
Волинська,2022-07,2-кімнатна квартира,8592.0,original,0,1,0,1,1,1,8289.0,0.0,0.0,0.0,0.0,8782.0,9548.0,9.058586816748646,8289.0
Волинська,2022-08,2-кімнатна квартира,8000.0,original,0,0,0,0,0,0,8289.0,1.0,0.0,1.0,0.0,8592.0,8782.0,8.987196820661973,8289.0
Волинська,2022-09,2-кімнатна квартира,8015.0,original,0,0,0,0,0,0,6117.0,0.0,1.0,0.0,1.0,8000.0,8592.0,8.989070065043654,8289.0
Волинська,2022-10,2-кімнатна квартира,11692.0,original,2,0,0,2,0,1,6117.0,0.0,0.0,0.0,0.0,8015.0,8000.0,9.366660126231137,6117.0
Волинська,2022-11,2-кімнатна квартира,7857.0,original,1,0,0,1,0,1,6117.0,2.0,0.0,0.0,0.0,11692.0,8015.0,8.969160133175821,6117.0
Волинська,2022-12,2-кімнатна квартира,7625.0,original,0,0,0,0,0,0,4358.0,1.0,2.0,0.0,0.0,7857.0,11692.0,8.939187601475613,6117.0
Волинська,2023-01,2-кімнатна квартира,8858.0,original,0,0,0,0,0,0,4358.0,0.0,1.0,0.0,0.0,7625.0,7857.0,9.089076284483143,4358.0
Волинська,2023-02,2-кімнатна квартира,7860.0,original,1,0,0,1,1,1,4358.0,0.0,0.0,0.0,0.0,8858.0,7625.0,8.969541885423252,4358.0
Волинська,2023-03,2-кімнатна квартира,10433.0,original,0,0,0,0,0,0,3399.0,1.0,0.0,1.0,0.0,7860.0,8858.0,9.25272913846797,4358.0
Волинська,2023-04,2-кімнатна квартира,9538.0,original,0,0,0,0,0,0,3399.0,0.0,1.0,0.0,1.0,10433.0,7860.0,9.16303909885817,3399.0
Волинська,2023-05,2-кімнатна квартира,9395.0,original,0,0,0,0,0,0,3399.0,0.0,0.0,0.0,0.0,9538.0,10433.0,9.147932911847565,3399.0
Волинська,2023-06,2-кімнатна квартира,10668.0,original,0,0,0,0,0,0,2863.0,0.0,0.0,0.0,0.0,9395.0,9538.0,9.275003885301905,3399.0
